,Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
3455,4/6/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3456,1/11/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,200,0,200,POINT (-76.662289 39.774663)
3457,2/8/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,100,0,100,POINT (-76.72347 39.954412)
3458,7/28/2021,Family Health Associates-Apple Hill,25 Monument Rd,210,,York,Pennsylvania,17403,York,0,140,0,140,POINT (-76.716233 39.923562)
3459,7/28/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,140,0,140,POINT (-75.419824 39.857646)
3460,4/13/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3461,7/29/2021,Corry Mem Hosp Rural Hlth Clinic,965 Shamrock Lane,,Rural Health Clinic,Corry,Pennsylvania,16407,Erie,0,140,0,140,POINT (-79.612891 41.935379)
3462,3/16/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3463,1/25/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3464,1/15/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,200,0,200,POINT (-76.758734 39.97938)
3465,7/27/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,140,0,140,POINT (-79.999614 40.455241)
3466,7/29/2021,VDI-Keller and Munro Pharmacy,127 East Church St,,,Lock Haven,Pennsylvania,17745,Clinton,0,140,0,140,POINT (-77.444974 41.135987)
3467,2/23/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3468,2/23/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3469,5/14/2021,Pennyslvania Automated Services Inc,620 Lowry Ave,,,Jeannette,Pennsylvania,15644,Westmoreland,0,0,100,100,POINT (-79.616401 40.320122)
3470,8/26/2021,SCI-Huntingdon,1100 Pike Street,,,Huntingdon,Pennsylvania,16654,Huntingdon,0,280,0,280,POINT (-78.02581 40.489004)
3471,8/26/2021,SCI-Albion,10745 Route 18,,,Albion,Pennsylvania,16475,Erie,0,280,0,280,POINT (-80.368242 41.878157)
3472,6/4/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3473,1/25/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3474,7/28/2021,Family Health Associates Bonneview,810 Bonneview Road,,,York,Pennsylvania,17406,York,0,140,0,140,POINT (-76.706919 39.9842)
3475,2/9/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3476,1/13/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3477,7/21/2021,Pain Relief n Wllnss Strtegies Ctr,190 George Junior Road,,,Grove City,Pennsylvania,16127,Mercer,0,100,0,100,POINT (-80.110923 41.166224)
3478,5/21/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,0,100,100,POINT (-77.356405 41.152833)
3479,6/9/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3480,7/26/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,100,0,100,POINT (-78.434729 40.423021)
3481,7/29/2021,Brockie Pharmatech,209 N. Beaver St.,,,York,Pennsylvania,17401,York,0,140,0,140,POINT (-76.731123 39.964709)
3482,7/30/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,140,0,140,POINT (-77.356405 41.152833)
3483,3/9/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3484,3/17/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3485,2/23/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3486,7/30/2021,CENTERVILLE CLINICS-FAIRCHANCE,93 N Morgantown Road,,,Fairchance,Pennsylvania,15436,Fayette,0,140,0,140,POINT (-79.753512 39.826113)
3487,7/28/2021,VDI-Choice Family Pharmacy Inc,8 South Sixth St,,,Mc Sherrystown,Pennsylvania,17344,Adams,0,140,0,140,
3488,1/29/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3489,4/2/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3490,1/11/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3491,7/29/2021,VDI-Williams Valley Pharmacy,226 East Grand Avenue,,,Tower City,PA,17980,Schuylkill,0,140,0,140,POINT (-76.556437 40.588623)
3492,2/12/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3493,10/13/2021,LaCons Pharmacy,1336 Powell Street,,,Norristown,Pennsylvania,19401,Montgomery,0,0,100,100,POINT (-75.336115 40.12397)
3494,7/29/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,1350,0,0,1350,POINT (-76.720535 39.946668)
3495,1/29/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3496,1/25/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3497,1/15/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,200,0,200,POINT (-76.983643 39.938133)
3498,7/29/2021,VDI-Lenox Pharmacy,5879 SR 92,3,,Kingsley,Pennsylvania,18826,Susquehanna,0,140,0,140,POINT (-75.67306 41.711996)
3499,2/2/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3500,3/2/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3501,3/19/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3502,1/13/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3503,7/29/2021,Lackawanna Medical Group,201 Smallacombe Drive,100,,Scranton,Pennsylvania,18508,Lackawanna,0,140,0,140,POINT (-75.67478 41.448809)
3504,3/16/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3505,1/25/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3506,7/27/2021,Derry Street Pharmacy,1304 Derry St,,,Harrisburg,Pennsylvania,17104,Dauphin,0,140,0,140,POINT (-76.868574 40.263018)
3507,1/29/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3508,4/30/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3509,2/5/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3510,7/30/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,280,0,280,POINT (-79.883134 40.293546)
3511,7/27/2021,Adagio Health-New Castle,200 South Jefferson Street,,,New Castle,Pennsylvania,16101,Lawrence,0,140,0,140,POINT (-80.347122 40.997935)
3512,3/16/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,100,0,100,POINT (-76.72347 39.954412)
3513,1/6/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3514,7/30/2021,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,Pennsylvania,19611,Berks,0,140,0,140,POINT (-75.950171 40.330642)
3515,7/27/2021,FPC Lewisburg Fam Prac Cntr,131 JPM Road,A,Suite A,Lewisburg,Pennsylvania,17837,Union,0,140,0,140,POINT (-76.891814 40.976035)
3516,2/8/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3517,7/28/2021,Broad Top Area Medical Center,4133 Medical Center Drive,,P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,140,0,140,POINT (-78.133982 40.201015)
3518,7/26/2021,SCI-Rockview,1 ROCKVIEW PL,,,Bellefonte,Pennsylvania,16823,Centre,0,140,0,140,POINT (-77.776248 40.847984)
3519,7/29/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,1800,980,0,2780,POINT (-76.305328 40.046975)
3520,3/26/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3521,2/16/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,200,0,200,POINT (-76.983643 39.938133)
3522,3/9/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3523,2/23/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3524,1/14/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,200,0,200,POINT (-76.630695 39.996212)
3525,4/7/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,0,300,300,POINT (-76.72347 39.954412)
3526,4/30/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,100,0,100,POINT (-77.356405 41.152833)
3527,3/16/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3528,7/26/2021,Adagio Health-Butler,323 Sunset Drive,Ste 2,,Butler,Pennsylvania,16001,Butler,0,140,0,140,POINT (-79.916538 40.905775)
3529,7/30/2021,Centerville Clinics-Connellsville,601 South Arch Street,,,Connellsville,Pennsylvania,15425,Fayette,0,140,0,140,POINT (-79.591075 40.012724)
3530,4/16/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3531,7/30/2021,Centerville Clin Repub Med  Dental,1006 Main Street,,,Republic,Pennsylvania,15475,Fayette,0,140,0,140,POINT (-79.878077 39.962922)
3532,2/23/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3533,2/8/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3534,1/25/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3535,2/2/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3536,8/1/2021,Amudipes Behavioral Health,59 East Baltimore Avenue,,,Clifton Heights,Pennsylvania,19018,Delaware,0,280,0,280,POINT (-75.2955 39.929886)
3537,7/28/2021,FPC-Enola Family Practice Center,30 E SHADY LN,,,Enola,Pennsylvania,17025,Cumberland,0,140,0,140,POINT (-76.930099 40.298252)
3538,12/31/2020,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3539,2/16/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3540,7/27/2021,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,,,Frenchville,Pennsylvania,16836,Clearfield,0,140,0,140,POINT (-78.218719 41.102641)
3541,7/28/2021,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,,,Lancaster,Pennsylvania,17601,Lancaster,0,140,0,140,POINT (-76.396935 40.066771)
3542,7/26/2021,SCI-Cambridge Springs,451 Fullerton Avenue,,,Cambridge Springs,Pennsylvania,16403,Crawford,0,140,0,140,POINT (-80.053699 41.796493)
3543,3/9/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3544,3/2/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,200,0,200,POINT (-80.06264 42.137121)
3545,3/9/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3546,7/29/2021,Medicine Shoppe Pharmacy-353,2665 Brodhead Road,,,Aliquippa,Pennsylvania,15001,Beaver,0,140,0,140,POINT (-80.281141 40.604942)
3547,7/28/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,140,0,140,POINT (-80.06264 42.137121)
3548,7/29/2021,AFC Urgent Care-Lower Macungie,780 N Krocks Road,101,,Allentown,Pennsylvania,18106,Lehigh,0,140,0,140,POINT (-75.564012 40.564724)
3549,10/13/2021,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,,,Grove City,Pennsylvania,16127,Mercer,0,0,100,100,POINT (-80.111412 41.167134)
3550,10/12/2021,Tri-County Pediatrics Southampton,729 Grove Ave,Ste 1,,Southampton,Pennsylvania,18966,Bucks,1170,0,0,1170,POINT (-75.045071 40.175966)
3551,3/30/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,300,0,300,POINT (-75.22502 40.189842)
3552,10/18/2021,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,,,WEST LAWN,PA,19609,Berks,0,420,100,520,POINT (-76.000781 40.342179)
3553,10/16/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,0,0,200,200,POINT (-77.918776 40.813498)
3554,10/11/2021,Evergreen Pharmacy II Inc,702 Dekalb Pike,,,Blue Bell,Pennsylvania,19422,Montgomery,1170,280,0,1450,POINT (-75.287013 40.170082)
3555,10/8/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,0,0,300,300,POINT (-76.720535 39.946668)
3556,10/15/2021,VDI-Curtis Pharmacy-Claysville,305 Main St,,,Claysville,Pennsylvania,15323,Washington,0,140,0,140,POINT (-80.410033 40.117935)
3557,5/21/2021,Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,,,Newtown,Pennsylvania,18940,Bucks,1170,0,0,1170,POINT (-74.920435 40.229428)
3558,10/15/2021,PhysicianCare P.C. Towanda,71 Hospital Drive,,,Towanda,Pennsylvania,18848,Bradford,0,700,0,700,POINT (-76.448978 41.783592)
3559,10/8/2021,Norristown Hlth Cntr-Montgom Cnty,1430 DeKalb Street,,2nd Floor,Norristown,Pennsylvania,19404,Montgomery,0,560,500,1060,POINT (-75.332915 40.123731)
3560,10/16/2021,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,,,READING,PA,19608,Berks,0,0,100,100,POINT (-75.999988 40.315464)
3561,10/12/2021,Christine Meyer MD and Associates,750 W. Lincoln Highway,,,Exton,Pennsylvania,19341,Chester,0,0,100,100,POINT (-75.664406 40.021433)
3562,10/13/2021,Hatboro Pediatrics PC,483 E County Line Rd,,,Hatboro,Pennsylvania,19040,Montgomery,0,0,300,300,POINT (-75.081464 40.177281)
3563,10/16/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,0,100,100,POINT (-76.453422 40.036764)
3564,10/12/2021,Rx Xpress Pharmacy,111 Mill Street,,Grove City,Grove City,Pennsylvania,16127,Mercer,0,140,100,240,POINT (-80.088992 41.161823)
3565,10/14/2021,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,,,Milton,Pennsylvania,17847,Northumberland,0,140,0,140,POINT (-76.855706 41.019034)
3566,2/9/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,100,0,100,POINT (-75.22502 40.189842)
3567,3/9/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,100,0,100,POINT (-75.22502 40.189842)
3568,10/15/2021,VDI-Park Avenue Pharmacy Inc,220 Park Ave,,,Chambersburg,Pennsylvania,17201,Franklin,0,140,0,140,POINT (-77.647626 39.948047)
3569,10/15/2021,EasyRx at Holy Redeemer Hosp,1648 Huntingdon Pike,,,Meadowbrook,Pennsylvania,19046,Montgomery,0,140,0,140,POINT (-75.081101 40.108944)
3570,10/14/2021,The Medicine Shoppe-Dallas,26 Dallas Shopping Center,,,Dallas,Pennsylvania,18612,Luzerne,0,280,100,380,
3571,1/29/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,300,0,300,POINT (-75.22502 40.189842)
3572,10/15/2021,GIANT PHARMACY-6301,3477 LINCOLN HIGHWAY,,,THORNDALE,PA,19372,Chester,0,0,100,100,POINT (-75.754271 39.994629)
3573,10/8/2021,VDI-DePietros Pharmacy,617 3rd Street,,,Dunmore,Pennsylvania,18512,Lackawanna,0,560,200,760,POINT (-75.634095 41.415683)
3574,10/14/2021,VDI-Rann Pharmacy Inc,377 Main Street,,,Harleysville,Pennsylvania,19438,Montgomery,0,140,0,140,POINT (-75.380704 40.275256)
3575,10/14/2021,AHOLD USA-GIANT PHARMACY-6083,539 N OAK AVENUE,,,ALDAN,PA,19018,Delaware,0,0,100,100,POINT (-75.305801 39.932791)
3576,4/23/2021,Chester County Hospital,PHARMACY,,701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,2340,0,0,2340,
3577,4/16/2021,Chester County Hospital,PHARMACY,,701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,1170,0,0,1170,
3578,4/7/2021,Lititz Apothecary,100 E Main St,,,Lititz,Pennsylvania,17543,Lancaster,0,0,100,100,POINT (-76.304188 40.156715)
3579,9/27/2021,The Prcter n Gmble Papr Prod Comp,5188 Rt 87,,,Mehoopany,Pennsylvania,18629,Wyoming,0,140,0,140,
3580,9/22/2021,Harrolds Pharmacy,250 Old River Road,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,140,0,140,POINT (-75.907849 41.241791)
3581,9/22/2021,Value Specialty Pharmacy,1333 Plank Road,200,,Duncansville,Pennsylvania,16635,Blair,0,0,100,100,POINT (-78.598168 40.47812)
3582,9/22/2021,The Medicine Center,2209 Macdade Blvd,,,Holmes,Pennsylvania,19043,Delaware,0,140,0,140,POINT (-75.309446 39.897997)
3583,9/22/2021,Associates in Ophthalmology Ltd.,9970 Mountain View Dr,,,West Mifflin,Pennsylvania,15122,Allegheny,1170,0,0,1170,POINT (-79.940246 40.34165)
3584,9/21/2021,VIP Pharmacy,7737 New Falls Rd,,,Levittown,Pennsylvania,19055,Bucks,0,0,200,200,POINT (-74.847816 40.160519)
3585,9/20/2021,VDI-Mainline Pharmacy Portage,619 MAIN ST,,,Portage,Pennsylvania,15946,Cambria,0,0,100,100,POINT (-78.672806 40.387351)
3586,9/23/2021,Pechin Pharmacy,6 Zia Maria Way,,,Connellsville,Pennsylvania,15425,Fayette,1170,0,0,1170,
3587,5/7/2021,Oasis Lifecare LLC,1951 Pine Hall Road,225,,State College,Pennsylvania,16801,Centre,0,100,0,100,POINT (-77.890491 40.773246)
3588,2/12/2021,Lititz Apothecary,100 E Main St,,,Lititz,Pennsylvania,17543,Lancaster,0,100,0,100,POINT (-76.304188 40.156715)
3589,9/20/2021,VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,,,Ebensburg,Pennsylvania,15931,Cambria,0,0,100,100,POINT (-78.735743 40.481057)
3590,8/23/2021,Chester County Hospital,PHARMACY,,701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,0,500,0,500,
3591,8/3/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,140,0,140,POINT (-78.434729 40.423021)
3592,8/6/2021,MARTINS PHARMACY-6012,2032 E PLEASANT VLY BLVD,,,ALTOONA,PA,16602,Blair,0,280,0,280,POINT (-78.339635 40.562816)
3593,8/7/2021,Haeun Pharmacy,7300 Old York Rd,210-211,,Melrose Park,Pennsylvania,19027,Montgomery,0,140,0,140,POINT (-75.13651 40.062353)
3594,8/6/2021,GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,,,HARRISBURG,PA,17111,Dauphin,0,140,0,140,POINT (-76.816096 40.278885)
3595,8/4/2021,Apple Ridge Family Medicine,1311 Biglerville Rd,,,Gettysburg,Pennsylvania,17325,Adams,0,280,0,280,POINT (-77.237265 39.860648)
3596,8/3/2021,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,,,Pittsburgh,Pennsylvania,15202,Allegheny,0,280,0,280,POINT (-80.052248 40.493957)
3597,8/4/2021,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,Pennsylvania,15211,Allegheny,0,280,0,280,POINT (-80.004584 40.42699)
3598,10/15/2021,VDI-DANVILLE PHARMACY,439 MILL ST,,,Danville,Pennsylvania,17821,Montour,0,0,200,200,POINT (-76.616325 40.96461)
3599,10/12/2021,Genoa Healthcare 20118,1350 West 26th Street,,,Erie,Pennsylvania,16508,Erie,0,0,100,100,POINT (-80.103018 42.101065)
3600,8/2/2021,SCI-Coal Township,1 Kelley Dr,,,Coal Township,Pennsylvania,17866,Northumberland,0,140,0,140,POINT (-76.555486 40.805884)
3601,8/3/2021,LM JADE INC DBA THE MED SHOP #0077,1000 MARKET ST,,,Bloomsburg,Pennsylvania,17815,Columbia,0,140,0,140,POINT (-76.451584 40.994416)
3602,8/6/2021,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,,,Farmington,Pennsylvania,15437,Fayette,0,140,0,140,
3603,8/3/2021,BRADDOCK FAMILY HEALTH CENTER,404 BRADDOCK AVE,,,Braddock,Pennsylvania,15104,Allegheny,0,140,0,140,POINT (-79.871236 40.404898)
3604,5/7/2021,GVH Primary Care Quakertown,99 N West End Blvd,Ste 106,,Quakertown,Pennsylvania,18951,Bucks,0,300,0,300,POINT (-75.359782 40.446055)
3605,8/4/2021,Dushore Pharmacy,218 S. German St.,,PO BOX 314,Dushore,Pennsylvania,18614,Sullivan,0,140,0,140,POINT (-76.401747 41.522866)
3606,8/6/2021,Dushore Pharmacy,218 S. German St.,,PO BOX 314,Dushore,Pennsylvania,18614,Sullivan,0,140,0,140,POINT (-76.401747 41.522866)
3607,8/3/2021,VDI-Brockway Drug Co Inc,1365 Main Street,,,Brockway,Pennsylvania,15824,Jefferson,0,140,0,140,POINT (-78.787189 41.246971)
3608,8/2/2021,Yevelson Internal Medicine PC,1330 Center Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,140,0,140,POINT (-75.375105 40.631633)
3609,8/3/2021,Sharbaughs Drugstore,2073 Plank Road,,,Carrolltown,Pennsylvania,15722,Cambria,0,140,0,140,POINT (-78.709921 40.596402)
3610,8/7/2021,Whitman Pharmacy,4950 YORK RD,,,Holicong,Pennsylvania,18928,Bucks,0,560,0,560,POINT (-75.053823 40.329877)
3611,8/4/2021,KRVF LLC (DBA-Shenandoah Pharmacy),33 N Main Street,,,Shenandoah,Pennsylvania,17976,Schuylkill,0,140,0,140,POINT (-76.201315 40.820797)
3612,7/30/2021,Centerville Clinics-Carmichaels,601 West George Street,,,Carmichaels,Pennsylvania,15320,Greene,0,140,0,140,POINT (-79.983217 39.890734)
